name,artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,sentiment_score,dominant_topic
Wahrheit,croc shop,0.6568825910931174,0.971,0.8548285663975046,0.0376947040498442,0.0044076305220883,0.391,0.4498997995991983,0.6831483350151363,0.5075241299522103,0.3948412698412698,2
There Goes The Bride,derailers,0.5323886639676113,0.967,0.8146806530324755,0.0694704049844236,0.0880522088353413,0.0,0.0644288577154308,0.8072653884964682,0.6511591779668293,0.0956845238095238,5
Down Down Down,presets,0.6295546558704453,0.903,0.8945236837471385,0.0526479750778816,0.0058032128514056,0.000122,0.1943887775551102,0.8940464177598385,0.5761386353137405,-0.1027093596059113,4
Blue Coloured Mountain,szymon,0.8208502024291499,0.498,0.6903629914723417,0.1318795430944963,0.4116465863453815,0.0142,0.2865731462925851,0.6952573158425832,0.5396197258526734,0.0,9
Before I Fall,bob moses,0.5445344129554656,0.5820000000000001,0.7798908258496214,0.0411214953271028,0.1636546184738956,2.64e-05,0.1112224448897795,0.408678102926337,0.351579842445005,-0.1333333333333333,0
Awa Ni,knocks kahlo,0.6751012145748988,0.818,0.7938771916584911,0.1360332294911734,0.0359437751004016,0.000117,0.3296593186372744,0.4339051463168516,0.4865031703139244,0.1629370629370629,3
Surfing Junkies,left wing fascists,0.5678137651821863,0.936,0.822026010615551,0.0454828660436137,0.000383534136546,0.0218,0.3737474949899799,0.6649848637739657,0.5926218148667487,0.1474266474266474,7
Where You Should Be (Shy FX Remix),skream,0.3917004048582996,0.78,0.8188815938419742,0.150571131879543,0.0021787148594377,0.0427,0.2795591182364729,0.5105953582240161,0.1481605638293958,0.2338888888888888,5
Blinded By The Light - Radio Edit,julian jordan,0.5445344129554657,0.715,0.827635650139612,0.0387331256490134,0.0003433734939759,2.04e-06,0.2284569138276553,0.3107971745711402,0.5229198775208186,0.1962962962962962,8
I Can't Wait,white stripes,0.2834008097165992,0.851,0.9023469926797978,0.0411214953271028,0.7259036144578314,0.342,0.1222444889779559,0.0804238143289606,0.3402190398711434,0.1626373626373626,0
Feed the Fire,trial swe,0.4676113360323887,0.798,0.6349206349206349,0.0367601246105919,3.1726907630522088e-06,0.438,0.281563126252505,0.4490413723511604,0.4596689464582831,-0.1263888888888888,2
Devil Gate Drive,suzi quatro,0.5748987854251012,0.94,0.7958393077252031,0.2107995846313603,0.0252008032128514,3.77e-05,0.1773547094188376,0.3531786074672048,0.5541038293140593,0.1027173913043478,3
You Don't Know I,slackers,0.6255060728744939,0.35,0.6312228007949086,0.0884735202492211,0.2279116465863454,0.0108,0.1282565130260521,0.8032290615539859,0.7539950861156195,0.1529017857142857,5
Andromeda (feat. DRAM),gorillaz,0.7975708502024291,0.472,0.7220838678841848,0.0493250259605399,0.003012048192771,0.0322,0.5911823647294588,0.2593340060544904,0.5317951212731948,0.3555194805194805,0
Light Workers,bright channel,0.3127530364372469,0.726,0.7710613035494176,0.0410176531671858,0.0001305220883534,0.82,0.25250501002004,0.2936427850655903,0.5518717320829228,-0.228125,8
Ain't Got No Home,clarence frogman henry,0.6700404858299596,0.471,0.7465600080497069,0.059086188992731,0.321285140562249,4.25e-05,0.1312625250501002,0.557013118062563,0.3450756909894404,1.8503717077085938e-17,7
One Hundred Days,mark lanegan,0.5040485829959515,0.509,0.7356425930118482,0.0293873312564901,0.2018072289156626,0.0352,0.1092184368737474,0.1947527749747729,0.3426146607089566,0.4678571428571429,3
Can't Say No,rea garvey,0.6417004048582996,0.788,0.7879153774557894,0.0445482866043613,0.3192771084337349,0.0,0.044188376753507,0.3975782038345106,0.5312309648301603,0.016445707070707,5
Love Takes Time,mariah carey,0.6133603238866396,0.439,0.7297310894775237,0.0291796469366562,0.7218875502008033,0.0,0.0934869739478957,0.2653884964682139,0.5159128909747234,0.0455882352941176,4
Dancing On Quicksand,bad suns,0.6558704453441295,0.936,0.8777199205091439,0.0371754932502596,0.0024799196787148,0.000173,0.1693386773547094,0.6770938446014128,0.5070335591321803,-0.1803113553113552,0
You Are Good,bethel music,0.4048582995951417,0.843,0.7710109928810405,0.0470404984423676,0.0041666666666666,2.49e-06,0.4509018036072144,0.3703329969727548,0.5889507098968575,0.6551724137931031,5
Get The Fuck Outta Here,presets,0.5840080971659919,0.803,0.7886197268130707,0.0396677050882658,0.000508032128514,0.719,0.0676352705410821,0.9505549949545912,0.7729556483097791,-0.3894736842105264,1
Walking On The Moon,infamous stringdusters,0.6174089068825911,0.493,0.764571227328755,0.029491173416407,0.6234939759036144,0.000551,0.1282565130260521,0.3905146316851665,0.5405436342303965,-0.0261904761904761,3
The Little Man,tractors,0.7176113360323887,0.794,0.7554901516866652,0.0278296988577362,0.215863453815261,0.00889,0.1993987975951902,0.786074672048436,0.5308139796331348,0.005813492063492,7
"Day in, Day Out",streetlight manifesto,0.3825910931174089,0.912,0.8546524790581843,0.2149532710280373,0.0014658634538152,0.0,0.2404809619238476,0.5529767911200808,0.5835666951470282,-0.5965909090909092,5
Benediction,hot natured,0.8299595141700404,0.568,0.7101602394787815,0.0508826583592938,0.0063453815261044,0.718,0.0723446893787575,0.7305751765893037,0.4741694022803367,0.4596774193548387,6
But a Poem,gold celeste,0.4190283400809716,0.326,0.6163811536236259,0.0298026998961578,0.9578313253012049,0.658,0.1192384769539078,0.6064581231079716,0.6028829211857097,0.3,3
Bells Of Every Chapel [Feat. Billy Strings],sierra ferrell,0.3997975708502024,0.477,0.7365481850426383,0.0335410176531671,0.5612449799196788,0.000144,0.2154308617234468,0.5459132189707366,0.7103506354936164,0.0344444444444444,0
Whatever You Want (Keeping the Neighbors Awake),moses mikheyev,0.5971659919028339,0.76,0.791084949563555,0.0279335410176531,0.000976907630522,0.000946,0.6232464929859719,0.824419778002018,0.5107946020857437,-0.075,5
Spies Are Watching Me,voilaaasir jean,0.902834008097166,0.708,0.7215807612004126,0.0812045690550363,0.0396586345381526,0.00147,0.033567134268537,0.9576185671039352,0.5191956273787575,-0.1506493506493507,3
You'll Never Change,detroit cobras,0.6518218623481782,0.612,0.805247402711745,0.0269989615784008,0.2309236947791164,0.000285,0.1863727454909819,0.8153380423814329,0.4744882733133562,-0.2391666666666666,0
King,van canto,0.3997975708502024,0.642,0.7496541141549066,0.0377985462097611,0.2891566265060241,3.28e-06,0.2054108216432865,0.0950554994954591,0.7158859095796217,-0.0469413919413919,2
Half Day Closing,portishead,0.3006072874493927,0.556,0.7143360249540915,0.0425752855659397,0.1174698795180723,0.0186,0.2545090180360721,0.0701311806256306,0.5262598471871895,0.1714285714285714,0
Living a Dream,rittz trae tha truth,0.7844129554655871,0.64,0.7399944658264785,0.1204569055036343,0.0052008032128514,0.0,0.188376753507014,0.4793138244197779,0.3434568072833414,-0.1661224489795918,7
Deceiver 2,napalm death,0.1791497975708502,0.793,0.7936507936507936,0.083073727933541,1.2449799196787148e-06,0.125,0.1663326653306613,0.3895055499495459,0.4719005122376979,-0.0249999999999999,9
Do You Do You Dig Destruction?,turbonegro,0.3805668016194332,0.945,0.8750031444167736,0.0818276220145379,0.1837349397590361,4.44e-05,0.0906813627254509,0.5297679112008072,0.5890937930526996,-0.1390062318633747,4
Bang,neovaii,0.5880566801619432,0.7020000000000001,0.816215128417981,0.0319833852544132,0.0046686746987951,0.00474,0.0887775551102204,0.1150353178607467,0.5720301046959892,0.0,7
Tomorrow,thievery corporation,0.6963562753036436,0.46,0.6334616255376952,0.0573208722741433,0.069578313253012,0.839,0.1312625250501002,0.4389505549949545,0.6540535458050063,0.0,9
Butterfly Wings,owl city,0.674089068825911,0.79,0.8119638769401052,0.0289719626168224,0.1395582329317269,6.51e-06,0.1052104208416833,0.5660948536831484,0.4906362294726773,0.0841666666666666,9
I Can See For Miles,,0.3441295546558705,0.798,0.7527482202601061,0.0949117341640706,0.0384538152610441,1.78e-05,0.0730460921843687,0.1987891019172553,0.5352127646527371,0.2372767857142857,8
Jimmy Mack - Mono Version,martha reeves vandellas,0.7317813765182186,0.742,0.8524891203179634,0.0298026998961578,0.0911646586345381,0.011,0.0599198396793587,0.9303733602421796,0.5292441530090388,0.1309523809523809,5
So Worn Out,ida,0.5323886639676113,0.111,0.4409981636606043,0.0370716510903426,0.9417670682730924,0.136,0.1202404809619238,0.4783047426841574,0.2554933711617944,0.2466666666666666,4
I Love Paris,screamin jay hawkins,0.5809716599190283,0.401,0.6676477247000226,0.0553478712357217,0.8072289156626506,2.04e-05,0.5470941883767535,0.5923309788092836,0.3673067253171336,0.3333333333333333,6
Arlington,trace adkins,0.4352226720647773,0.448,0.764244207984303,0.0362409138110072,0.6295180722891567,9.07e-06,0.1362725450901803,0.3461150353178607,0.3137813607616929,0.3766666666666667,0
Top Of The World,tim mcgraw,0.6831983805668017,0.791,0.8071340527758911,0.0397715472481827,0.2911646586345381,0.0,0.4859719438877755,0.9515640766902118,0.5773078291014787,0.3940051020408163,3
All The Way,katie pearlman,0.6437246963562753,0.501,0.7693507408245919,0.0823468328141225,0.5913654618473896,0.0,0.1513026052104208,0.391523713420787,0.3607494286893992,0.0318181818181818,5
...Meantime,flatland cavalry,0.2753036437246964,0.675,0.7706085075340225,0.106957424714434,0.320281124497992,6.82e-05,0.0838677354709418,0.3107971745711402,0.730010261106319,0.000657894736842,9
The Only Kiss,mc magic,0.7823886639676113,0.437,0.7454783286795965,0.1599169262720664,0.4608433734939759,0.0,0.2565130260521042,0.4177598385469223,0.6540004006328364,0.1785714285714285,5
Slain in the Grace of Thy Name,adramelech,0.2631578947368421,0.768,0.6652579679521042,0.0883696780893042,0.1214859437751004,0.0629,0.5881763527054108,0.1695257315842583,0.6337561781262648,0.044047619047619,2
Tomorrow Today,jeffrey gaines,0.5769230769230769,0.6,0.7783060397957386,0.0257528556593977,0.3052208835341365,0.0,0.2444889779559118,0.5600403632694249,0.3457624901374824,-0.0885064935064934,9
III: Family Graveyard,rent strike,0.2844129554655871,0.67,0.7120720448771162,0.0376947040498442,0.180722891566265,0.307,0.1192384769539078,0.1917255297679111,0.6201551021409328,0.1,8
Now and Later,sage gemini,0.7904858299595142,0.57,0.8012477045757553,0.1952232606438214,0.2740963855421687,0.0,0.1963927855711422,0.8657921291624621,0.4376668451799373,0.0909147869674185,7
True North,witchery,0.4048582995951417,0.976,0.8004930445500968,0.1204569055036344,0.0004447791164658,0.000305,0.908817635270541,0.0382441977800201,0.4543953101429605,0.1753472222222222,8
Confess To Me,disclosure,0.8137651821862348,0.785,0.7502578421754333,0.1339563862928348,0.0308232931726907,0.000911,0.1793587174348697,0.4439959636730575,0.5071194090256855,-0.229375,5
Island Lady,rick james,0.305668016194332,0.353,0.6273991899982392,0.0407061266874351,0.747991967871486,0.000251,0.9609218436873748,0.462159434914228,0.5772587720194757,0.3520833333333333,3
Gutcheck,gideon,0.5111336032388664,0.966,0.8624254773224662,0.0672897196261682,1.0943775100401607e-05,6.01e-05,0.4769539078156312,0.3017154389505549,0.4497144469018408,-0.3571428571428571,0
Meet The Light Child,animal collective,0.3319838056680161,0.252,0.4997358689910195,0.0557632398753894,0.0001495983935742,0.3879999999999999,0.0916833667334669,0.1402623612512613,0.4651388111016176,0.1,3
Hotblooded,roxette,0.5242914979757085,0.905,0.8329434256534098,0.0638629283489096,0.0005903614457831,0.000424,0.4649298597194387,0.5539858728557012,0.3075797279784803,-0.0860863095238094,6
Empty Walls,serj tankian,0.4696356275303644,0.963,0.8592559052147007,0.0502596053997923,0.0016164658634538,0.0,0.1963927855711422,0.5327951564076691,0.6543846811085265,-0.146551724137931,8
Impossible - Acoustic,james arthur,0.374493927125506,0.419,0.8153346917213795,0.0396677050882658,0.7560240963855422,0.0,0.1212424849699398,0.2573158425832492,0.5963133602874746,-0.2534722222222222,0
Lucy In The Sky With Diamonds,beat bugs,0.3026315789473684,0.53,0.8183784871582019,0.0288681204569055,0.1887550200803213,0.0,0.2404809619238476,0.3451059535822401,0.4011806404402055,-0.0842857142857142,3
Lay,blue stones,0.492914979757085,0.57,0.8006942872236058,0.0313603322949117,0.0740963855421686,0.00203,0.1322645290581162,0.2098890010090817,0.5557554177414937,0.0139393939393939,9
For The Good Times,rita coolidge,0.4180161943319838,0.118,0.4930948607652253,0.0342679127725856,0.9528112449799196,8.13e-05,0.1202404809619238,0.1917255297679111,0.4557770846193784,0.2071428571428571,5
Beatnik Beach,gogos,0.3663967611336032,0.927,0.6867154680149926,0.0461059190031152,0.0007419678714859,0.214,0.0749498997995991,0.7921291624621595,0.7125254994624162,0.2555555555555556,7
Take On Me,aha,0.5323886639676113,0.931,0.7871104067617538,0.0491173416407061,0.0118473895582329,0.00182,0.0538076152304609,0.8173562058526741,0.6926124122593648,-0.175,9
I Ain't Tha 1,nwa,0.8552631578947368,0.478,0.7603199758508792,0.3665628245067497,0.0640562248995983,0.0,0.0511022044088176,0.7214934409687184,0.6515761631638547,-0.0318960511033681,7
"Funny How Time Slips Away - Live at Greensboro Coliseum, Greensboro, NC - April 14, 1972",elvis presley,0.305668016194332,0.713,0.6527809221945513,0.1381100726895119,0.8624497991967872,0.724,0.9038076152304608,0.3249243188698285,0.5740455331482792,0.1541450216450216,3
Just Like Me,usher,0.8714574898785425,0.554,0.7130279475762835,0.2326064382139148,0.0666666666666666,0.0,0.0644288577154308,0.7850655903128153,0.34735684530258,0.23,5
Anna Magdelena,ryley tate wilson,0.4868421052631578,0.19,0.6239025985460217,0.053478712357217,0.8463855421686747,0.0,0.1192384769539078,0.3218970736629667,0.5315743644041814,0.1452380952380952,3
"Sugar Magnolia - Live at Philadelphia Civic Center, Philadelphia, PA, August 4-5, 1974",grateful dead,0.5495951417004049,0.69,0.6322793248308304,0.0823468328141225,0.7048192771084337,0.671,0.1012024048096192,0.7164480322906155,0.6258661641041156,0.1373684210526315,3
Daze of War,hed pe,0.4129554655870445,0.701,0.73833421377003,0.3956386292834891,0.2339357429718875,0.0,0.2995991983967935,0.7043390514631684,0.3574053709328613,-0.0459805427547363,7
Playboy Mommy - Alternate Mix; 2006 Remaster,tori amos,0.6174089068825911,0.473,0.7045254446205318,0.0362409138110072,0.9076305220883536,0.000201,0.0736472945891783,0.2663975782038345,0.4216170031846222,-0.0562499999999999,5
You Put A Smell On Me - Breakbot Remix,matthew dear,0.8097165991902835,0.731,0.7463839207103866,0.030944963655244,0.04929718875502,0.401,0.158316633266533,0.5771947527749748,0.4332476197095003,-0.0142094017094017,3
Easy To Love Me,hope tala,0.7661943319838057,0.23,0.6788418484139562,0.0472481827622014,0.7590361445783133,0.0,0.1132264529058116,0.6730575176589304,0.4286199016405506,0.3972222222222223,6
Magnet And Steel - Single Version,walter egan,0.7115384615384615,0.321,0.6046084572233542,0.0367601246105919,0.4608433734939758,3.09e-06,0.0622244488977955,0.756811301715439,0.4611570112790408,-0.2020833333333333,4
Guilty of Love,whitesnake,0.5060728744939271,0.84,0.6206575604356903,0.0384215991692627,0.0582329317269075,0.00121,0.3486973947895791,0.7184661957618568,0.7092018821567129,-0.0277925531914893,6
Wildfire,sarah klang,0.6558704453441295,0.778,0.790757930219103,0.0265835929387331,0.0335341365461847,8.22e-05,0.1092184368737474,0.7013118062563067,0.4906934627350141,0.1813852813852814,0
Metropolis,spillage village,0.5880566801619432,0.533,0.748119638769401,0.3156801661474558,0.0181726907630522,0.0,0.3797595190380761,0.4732593340060544,0.3216999914150106,-0.0765153106697224,7
Let Me Drive,bette midler,0.7419028340080972,0.546,0.6278771413478228,0.0383177570093457,0.0088253012048192,0.00053,0.0353707414829659,0.9767911200807264,0.5325636822245753,-0.0193277310924369,6
He's A Heartache (Looking For A Place To Happen),janie fricke,0.6052631578947368,0.439,0.5579201569692853,0.0698857736240913,0.4748995983935743,1.9e-06,0.0904809619238476,0.8617558022199798,0.7308115267790346,0.1715277777777777,3
The Girl and the Robot - Jeremy Wheatley Radio Edit,röyksopp,0.492914979757085,0.83,0.8408673559228235,0.0687435098650051,0.0345381526104417,1.52e-05,0.076753507014028,0.462159434914228,0.4946957030084256,0.15,4
Skid Row,lonnie brooks,0.4524291497975709,0.172,0.5379216662893367,0.0515057113187954,0.4427710843373494,0.000391,0.3166332665330661,0.3844601412714429,0.2782803857521881,0.2901785714285714,5
Push,drowning pool,0.4605263157894737,0.962,0.8504012275803084,0.0819314641744548,1.3353413654618472e-05,0.000128,0.1232464929859719,0.5761856710393541,0.3127102811379608,-0.083046683046683,2
Bustamove - Sleepy Tom Remix,zeds dead,0.8623481781376519,0.907,0.8482378688400876,0.1630321910695742,0.0079718875502008,0.57,0.157314629258517,0.6054490413723511,0.53144354551884,0.08,1
The Red Plains,bruce hornsby range,0.5293522267206477,0.612,0.6636228712298442,0.0311526479750778,0.748995983935743,0.00296,0.0831663326653306,0.7083753784056509,0.3128043072117999,-0.06875,0
Something,james brown,0.7459514170040485,0.578,0.7911604155661208,0.0403946002076843,0.6295180722891567,0.00232,0.0364729458917835,0.6407669021190716,0.529579376402726,0.4,5
Independence Day (Live),udo,0.4635627530364373,0.966,0.8293713681986266,0.067497403946002,0.0005401606425702,0.577,0.8627254509018035,0.2906155398587285,0.5460952606770695,-0.0040178571428571,8
Ultra Violence,jayde,0.5495951417004049,0.375,0.7763439237290267,0.0413291796469366,0.8835341365461847,7.89e-05,0.1422845691382765,0.3562058526740665,0.6788191960361878,-0.15,4
September In The Rain,sue raney,0.6609311740890689,0.113,0.443891027092295,0.0368639667705088,0.9578313253012049,0.0409999999999999,0.0954909819639278,0.4308779011099899,0.4586060430148847,0.425,3
